source_v2_path,class,global_family_id,final_split,status,original_filename,output_filename,final_path
Train/Normal/cat_0_9590.jpg,Normal,GF03509,Train,INCLUDED,cat_0_9590.jpg,cat_0_9590.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9590.jpg
Train/Normal/cat_0_9440.jpg,Normal,GF03510,Train,INCLUDED,cat_0_9440.jpg,cat_0_9440.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9440.jpg
Train/Normal/cat_0_9547.jpg,Normal,GF02864,Train,INCLUDED,cat_0_9547.jpg,cat_0_9547.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9547.jpg
Train/Normal/cat_0_9538.jpg,Normal,GF03511,Validation,INCLUDED,cat_0_9538.jpg,cat_0_9538.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9538.jpg
Train/Normal/cat_0_9541.jpg,Normal,GF03512,Train,INCLUDED,cat_0_9541.jpg,cat_0_9541.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9541.jpg
Train/Normal/cat_0_9587.jpg,Normal,GF03513,Test,INCLUDED,cat_0_9587.jpg,cat_0_9587.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9587.jpg
Train/Normal/cat_0_9533.jpg,Normal,GF03514,Train,INCLUDED,cat_0_9533.jpg,cat_0_9533.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9533.jpg
Train/Normal/cat_0_9493.jpg,Normal,GF03515,Validation,INCLUDED,cat_0_9493.jpg,cat_0_9493.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9493.jpg
Train/Normal/cat_0_9447.jpg,Normal,GF03516,Train,INCLUDED,cat_0_9447.jpg,cat_0_9447.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9447.jpg
Train/Normal/cat_0_9465.jpg,Normal,GF03517,Test,INCLUDED,cat_0_9465.jpg,cat_0_9465.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9465.jpg
Train/Normal/cat_0_9471.jpg,Normal,GF03518,Test,INCLUDED,cat_0_9471.jpg,cat_0_9471.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9471.jpg
Train/Normal/cat_0_9508.jpg,Normal,GF03519,Train,INCLUDED,cat_0_9508.jpg,cat_0_9508.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9508.jpg
Train/Normal/cat_0_9486.jpg,Normal,GF02770,Validation,INCLUDED,cat_0_9486.jpg,cat_0_9486.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9486.jpg
Train/Normal/cat_0_9582.jpg,Normal,GF03520,Test,INCLUDED,cat_0_9582.jpg,cat_0_9582.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9582.jpg
Train/Normal/cat_0_9441.jpg,Normal,GF03521,Train,INCLUDED,cat_0_9441.jpg,cat_0_9441.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9441.jpg
Train/Normal/cat_0_9568.jpg,Normal,GF03522,Validation,INCLUDED,cat_0_9568.jpg,cat_0_9568.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9568.jpg
Train/Normal/cat_0_9472.jpg,Normal,GF03523,Train,INCLUDED,cat_0_9472.jpg,cat_0_9472.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9472.jpg
Train/Normal/cat_0_9495.jpg,Normal,GF03524,Train,INCLUDED,cat_0_9495.jpg,cat_0_9495.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9495.jpg
Train/Normal/cat_0_9503.jpg,Normal,GF03525,Train,INCLUDED,cat_0_9503.jpg,cat_0_9503.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9503.jpg
Train/Normal/cat_0_9444.jpg,Normal,GF03526,Train,INCLUDED,cat_0_9444.jpg,cat_0_9444.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9444.jpg
Train/Normal/cat_0_9526.jpg,Normal,GF03527,Validation,INCLUDED,cat_0_9526.jpg,cat_0_9526.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9526.jpg
Train/Normal/cat_0_9594.jpg,Normal,GF03528,Train,INCLUDED,cat_0_9594.jpg,cat_0_9594.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9594.jpg
Train/Normal/cat_0_9520.jpg,Normal,GF03529,Validation,INCLUDED,cat_0_9520.jpg,cat_0_9520.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9520.jpg
Train/Normal/cat_0_9585.jpg,Normal,GF03530,Train,INCLUDED,cat_0_9585.jpg,cat_0_9585.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9585.jpg
Train/Normal/cat_0_9439.jpg,Normal,GF03531,Validation,INCLUDED,cat_0_9439.jpg,cat_0_9439.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9439.jpg
Train/Normal/cat_0_9605.jpg,Normal,GF03532,Train,INCLUDED,cat_0_9605.jpg,cat_0_9605.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9605.jpg
Train/Normal/cat_0_9517.jpg,Normal,GF03533,Train,INCLUDED,cat_0_9517.jpg,cat_0_9517.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9517.jpg
Train/Normal/cat_0_9488.jpg,Normal,GF03534,Train,INCLUDED,cat_0_9488.jpg,cat_0_9488.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9488.jpg
Train/Normal/cat_0_9556.jpg,Normal,GF03535,Train,INCLUDED,cat_0_9556.jpg,cat_0_9556.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9556.jpg
Train/Normal/cat_0_9453.jpg,Normal,GF03536,Test,INCLUDED,cat_0_9453.jpg,cat_0_9453.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9453.jpg
Train/Normal/cat_0_9551.jpg,Normal,GF03537,Test,INCLUDED,cat_0_9551.jpg,cat_0_9551.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9551.jpg
Train/Normal/cat_0_9451.jpg,Normal,GF03538,Train,INCLUDED,cat_0_9451.jpg,cat_0_9451.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9451.jpg
Train/Normal/cat_0_9604.jpg,Normal,GF03539,Train,INCLUDED,cat_0_9604.jpg,cat_0_9604.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9604.jpg
Train/Normal/cat_0_9601.jpg,Normal,GF03540,Train,INCLUDED,cat_0_9601.jpg,cat_0_9601.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9601.jpg
Train/Normal/cat_0_9589.jpg,Normal,GF03541,Test,INCLUDED,cat_0_9589.jpg,cat_0_9589.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9589.jpg
Train/Normal/cat_0_9452.jpg,Normal,GF03542,Train,INCLUDED,cat_0_9452.jpg,cat_0_9452.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9452.jpg
Train/Normal/cat_0_9566.jpg,Normal,GF03543,Validation,INCLUDED,cat_0_9566.jpg,cat_0_9566.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9566.jpg
Train/Normal/cat_0_9467.jpg,Normal,GF03544,Validation,INCLUDED,cat_0_9467.jpg,cat_0_9467.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9467.jpg
Train/Normal/cat_0_9539.jpg,Normal,GF03545,Train,INCLUDED,cat_0_9539.jpg,cat_0_9539.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9539.jpg
Train/Normal/cat_0_9516.jpg,Normal,GF03546,Validation,INCLUDED,cat_0_9516.jpg,cat_0_9516.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9516.jpg
Train/Normal/cat_0_9523.jpg,Normal,GF03547,Validation,INCLUDED,cat_0_9523.jpg,cat_0_9523.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9523.jpg
Train/Normal/cat_0_9483.jpg,Normal,GF03548,Train,INCLUDED,cat_0_9483.jpg,cat_0_9483.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9483.jpg
Train/Normal/cat_0_9507.jpg,Normal,GF03549,Train,INCLUDED,cat_0_9507.jpg,cat_0_9507.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9507.jpg
Train/Normal/cat_0_9448.jpg,Normal,GF03550,Train,INCLUDED,cat_0_9448.jpg,cat_0_9448.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9448.jpg
Train/Normal/cat_0_9536.jpg,Normal,GF03551,Train,INCLUDED,cat_0_9536.jpg,cat_0_9536.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9536.jpg
Train/Normal/cat_0_9548.jpg,Normal,GF03552,Validation,INCLUDED,cat_0_9548.jpg,cat_0_9548.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9548.jpg
Train/Normal/cat_0_9499.jpg,Normal,GF03553,Validation,INCLUDED,cat_0_9499.jpg,cat_0_9499.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9499.jpg
Train/Normal/cat_0_9457.jpg,Normal,GF03554,Test,INCLUDED,cat_0_9457.jpg,cat_0_9457.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9457.jpg
Train/Normal/cat_0_9527.jpg,Normal,GF03555,Test,INCLUDED,cat_0_9527.jpg,cat_0_9527.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9527.jpg
Train/Normal/cat_0_9473.jpg,Normal,GF03556,Test,INCLUDED,cat_0_9473.jpg,cat_0_9473.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9473.jpg
Train/Normal/cat_0_9515.jpg,Normal,GF03557,Validation,INCLUDED,cat_0_9515.jpg,cat_0_9515.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9515.jpg
Train/Normal/cat_0_9745.jpg,Normal,GF03558,Test,INCLUDED,cat_0_9745.jpg,cat_0_9745.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9745.jpg
Train/Normal/cat_0_9607.jpg,Normal,GF03559,Train,INCLUDED,cat_0_9607.jpg,cat_0_9607.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9607.jpg
Train/Normal/cat_0_9647.jpg,Normal,GF03560,Train,INCLUDED,cat_0_9647.jpg,cat_0_9647.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9647.jpg
Train/Normal/cat_0_9743.jpg,Normal,GF03561,Train,INCLUDED,cat_0_9743.jpg,cat_0_9743.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9743.jpg
Train/Normal/cat_0_9717.jpg,Normal,GF02883,Train,INCLUDED,cat_0_9717.jpg,cat_0_9717.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9717.jpg
Train/Normal/cat_0_9759.jpg,Normal,GF03562,Train,INCLUDED,cat_0_9759.jpg,cat_0_9759.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9759.jpg
Train/Normal/cat_0_9626.jpg,Normal,GF03563,Train,INCLUDED,cat_0_9626.jpg,cat_0_9626.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9626.jpg
Train/Normal/cat_0_9688.jpg,Normal,GF03564,Train,INCLUDED,cat_0_9688.jpg,cat_0_9688.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9688.jpg
Train/Normal/cat_0_9760.jpg,Normal,GF03565,Train,INCLUDED,cat_0_9760.jpg,cat_0_9760.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9760.jpg
Train/Normal/cat_0_9705.jpg,Normal,GF03566,Train,INCLUDED,cat_0_9705.jpg,cat_0_9705.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9705.jpg
Train/Normal/cat_0_9698.jpg,Normal,GF03567,Test,INCLUDED,cat_0_9698.jpg,cat_0_9698.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9698.jpg
Train/Normal/cat_0_9767.jpg,Normal,GF03568,Validation,INCLUDED,cat_0_9767.jpg,cat_0_9767.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9767.jpg
Train/Normal/cat_0_9657.jpg,Normal,GF03569,Validation,INCLUDED,cat_0_9657.jpg,cat_0_9657.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9657.jpg
Train/Normal/cat_0_9736.jpg,Normal,GF03570,Train,INCLUDED,cat_0_9736.jpg,cat_0_9736.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9736.jpg
Train/Normal/cat_0_9694.jpg,Normal,GF03571,Test,INCLUDED,cat_0_9694.jpg,cat_0_9694.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9694.jpg
Train/Normal/cat_0_9766.jpg,Normal,GF03572,Train,INCLUDED,cat_0_9766.jpg,cat_0_9766.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9766.jpg
Train/Normal/cat_0_9638.jpg,Normal,GF03573,Train,INCLUDED,cat_0_9638.jpg,cat_0_9638.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9638.jpg
Train/Normal/cat_0_9630.jpg,Normal,GF03574,Test,INCLUDED,cat_0_9630.jpg,cat_0_9630.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9630.jpg
Train/Normal/cat_0_9681.jpg,Normal,GF03575,Test,INCLUDED,cat_0_9681.jpg,cat_0_9681.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9681.jpg
Train/Normal/cat_0_9655.jpg,Normal,GF03576,Test,INCLUDED,cat_0_9655.jpg,cat_0_9655.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9655.jpg
Train/Normal/cat_0_9665.jpg,Normal,GF03577,Train,INCLUDED,cat_0_9665.jpg,cat_0_9665.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9665.jpg
Train/Normal/cat_0_9682.jpg,Normal,GF03578,Train,INCLUDED,cat_0_9682.jpg,cat_0_9682.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9682.jpg
Train/Normal/cat_0_9644.jpg,Normal,GF03579,Test,INCLUDED,cat_0_9644.jpg,cat_0_9644.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9644.jpg
Train/Normal/cat_0_9641.jpg,Normal,GF03580,Validation,INCLUDED,cat_0_9641.jpg,cat_0_9641.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9641.jpg
Train/Normal/cat_0_9758.jpg,Normal,GF03581,Train,INCLUDED,cat_0_9758.jpg,cat_0_9758.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9758.jpg
Train/Normal/cat_0_9666.jpg,Normal,GF03582,Train,INCLUDED,cat_0_9666.jpg,cat_0_9666.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9666.jpg
Train/Normal/cat_0_9709.jpg,Normal,GF03083,Train,INCLUDED,cat_0_9709.jpg,cat_0_9709.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9709.jpg
Train/Normal/cat_0_9648.jpg,Normal,GF03281,Train,INCLUDED,cat_0_9648.jpg,cat_0_9648.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9648.jpg
Train/Normal/cat_0_9723.jpg,Normal,GF03583,Train,INCLUDED,cat_0_9723.jpg,cat_0_9723.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9723.jpg
Train/Normal/cat_0_9764.jpg,Normal,GF03584,Train,INCLUDED,cat_0_9764.jpg,cat_0_9764.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9764.jpg
Train/Normal/cat_0_9739.jpg,Normal,GF03585,Train,INCLUDED,cat_0_9739.jpg,cat_0_9739.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9739.jpg
Train/Normal/cat_0_9697.jpg,Normal,GF03586,Train,INCLUDED,cat_0_9697.jpg,cat_0_9697.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9697.jpg
Train/Normal/cat_0_9675.jpg,Normal,GF03587,Train,INCLUDED,cat_0_9675.jpg,cat_0_9675.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9675.jpg
Train/Normal/cat_0_9631.jpg,Normal,GF03588,Validation,INCLUDED,cat_0_9631.jpg,cat_0_9631.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9631.jpg
Train/Normal/cat_0_9684.jpg,Normal,GF02877,Validation,INCLUDED,cat_0_9684.jpg,cat_0_9684.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9684.jpg
Train/Normal/cat_0_9752.jpg,Normal,GF03589,Train,INCLUDED,cat_0_9752.jpg,cat_0_9752.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9752.jpg
Train/Normal/cat_0_9669.jpg,Normal,GF03590,Train,INCLUDED,cat_0_9669.jpg,cat_0_9669.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9669.jpg
Train/Normal/cat_0_9609.jpg,Normal,GF03591,Test,INCLUDED,cat_0_9609.jpg,cat_0_9609.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9609.jpg
Train/Normal/cat_0_9679.jpg,Normal,GF03592,Train,INCLUDED,cat_0_9679.jpg,cat_0_9679.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9679.jpg
Train/Normal/cat_0_9737.jpg,Normal,GF03593,Validation,INCLUDED,cat_0_9737.jpg,cat_0_9737.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9737.jpg
Train/Normal/cat_0_9741.jpg,Normal,GF03594,Test,INCLUDED,cat_0_9741.jpg,cat_0_9741.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9741.jpg
Train/Normal/cat_0_9721.jpg,Normal,GF03595,Train,INCLUDED,cat_0_9721.jpg,cat_0_9721.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9721.jpg
Train/Normal/cat_0_9856.jpg,Normal,GF03596,Train,INCLUDED,cat_0_9856.jpg,cat_0_9856.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9856.jpg
Train/Normal/cat_0_9862.jpg,Normal,GF03597,Test,INCLUDED,cat_0_9862.jpg,cat_0_9862.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9862.jpg
Train/Normal/cat_0_9824.jpg,Normal,GF03598,Test,INCLUDED,cat_0_9824.jpg,cat_0_9824.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9824.jpg
Train/Normal/cat_0_9809.jpg,Normal,GF03599,Train,INCLUDED,cat_0_9809.jpg,cat_0_9809.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9809.jpg
Train/Normal/cat_0_9815.jpg,Normal,GF03600,Train,INCLUDED,cat_0_9815.jpg,cat_0_9815.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9815.jpg
Train/Normal/cat_0_9786.jpg,Normal,GF03601,Test,INCLUDED,cat_0_9786.jpg,cat_0_9786.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9786.jpg
Train/Normal/cat_0_9841.jpg,Normal,GF03399,Train,INCLUDED,cat_0_9841.jpg,cat_0_9841.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9841.jpg
Train/Normal/cat_0_9829.jpg,Normal,GF03602,Train,INCLUDED,cat_0_9829.jpg,cat_0_9829.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9829.jpg
Train/Normal/cat_0_9886.jpg,Normal,GF03603,Train,INCLUDED,cat_0_9886.jpg,cat_0_9886.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9886.jpg
Train/Normal/cat_0_9848.jpg,Normal,GF03137,Train,INCLUDED,cat_0_9848.jpg,cat_0_9848.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9848.jpg
Train/Normal/cat_0_9881.jpg,Normal,GF03604,Train,INCLUDED,cat_0_9881.jpg,cat_0_9881.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9881.jpg
Train/Normal/cat_0_9816.jpg,Normal,GF03605,Test,INCLUDED,cat_0_9816.jpg,cat_0_9816.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9816.jpg
Train/Normal/cat_0_9830.jpg,Normal,GF03606,Train,INCLUDED,cat_0_9830.jpg,cat_0_9830.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9830.jpg
Train/Normal/cat_0_9822.jpg,Normal,GF03607,Test,INCLUDED,cat_0_9822.jpg,cat_0_9822.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9822.jpg
Train/Normal/cat_0_9889.jpg,Normal,GF03608,Test,INCLUDED,cat_0_9889.jpg,cat_0_9889.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Test/Normal/cat_0_9889.jpg
Train/Normal/cat_0_9820.jpg,Normal,GF03609,Validation,INCLUDED,cat_0_9820.jpg,cat_0_9820.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9820.jpg
Train/Normal/cat_0_9791.jpg,Normal,GF03610,Train,INCLUDED,cat_0_9791.jpg,cat_0_9791.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9791.jpg
Train/Normal/cat_0_9802.jpg,Normal,GF03611,Train,INCLUDED,cat_0_9802.jpg,cat_0_9802.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9802.jpg
Train/Normal/cat_0_9794.jpg,Normal,GF03612,Train,INCLUDED,cat_0_9794.jpg,cat_0_9794.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9794.jpg
Train/Normal/cat_0_9800.jpg,Normal,GF03613,Validation,INCLUDED,cat_0_9800.jpg,cat_0_9800.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9800.jpg
Train/Normal/cat_0_9833.jpg,Normal,GF03614,Train,INCLUDED,cat_0_9833.jpg,cat_0_9833.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9833.jpg
Train/Normal/cat_0_9803.jpg,Normal,GF03615,Train,INCLUDED,cat_0_9803.jpg,cat_0_9803.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9803.jpg
Train/Normal/cat_0_9884.jpg,Normal,GF03616,Train,INCLUDED,cat_0_9884.jpg,cat_0_9884.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Train/Normal/cat_0_9884.jpg
Train/Normal/cat_0_9854.jpg,Normal,GF03617,Validation,INCLUDED,cat_0_9854.jpg,cat_0_9854.jpg,/content/drive/MyDrive/Cataract/Data_Clean_LeakageControlled_FINAL/Validation/Normal/cat_0_9854.jpg
